,"Nr
okr.","Nr
listy","Nr
poz.",Kandydat,Głosy,"%
w okr.",Mandat
5879,32,3,5,PĘDZIK Danuta Felicja,367,0.0013126692252390167,-
5880,32,3,6,JANIK Grażyna Anna,355,0.0012697481606535447,-
5881,32,3,7,CZOP Tadeusz Marian,490,0.001752610137240104,-
5882,32,3,8,RACHTAN Joanna Beata,210,0.0007511186302457588,-
5883,32,3,9,GAD Paweł,112,0.0004005966027977381,-
5884,32,3,10,KĘDZIERSKA Hanna,225,0.0008047699609775988,-
5885,32,3,11,KRAWCZYK Marian Lech,141,0.0005043225088792952,-
5886,32,3,12,OLEKSIK-HELEWSKA Barbara,144,0.0005150527750256632,-
5887,32,3,13,BORYSENKO Adrian Grzegorz,107,0.00038271282588712475,-
5888,32,3,14,GULIŃSKI Kazimierz Józef,53,0.00018956803525250104,-
5889,32,3,15,WASILEWSKI Karol,117,0.00041848037970835134,-
5890,32,3,16,BLADY Teresa Janina,90,0.0003219079843910395,-
5891,32,3,17,PAWELEC Andrzej,294,0.0010515660823440624,-
5892,32,4,1,FIGLUS Michał,5071,0.018137726542744016,T
5893,32,4,2,MUCHA Jan,2427,0.008680785312411699,-
5894,32,4,3,OPIŁKA Marian,1571,0.005619082705314701,-
5895,32,4,4,BIEDAK Arkadiusz,1896,0.006781528204504565,-
5896,32,4,5,GRZEGORZEWSKI Damian,780,0.002789869198055676,-
5897,32,4,6,WOJTASZEK-ZIELIŃSKA Elżbieta,2298,0.008219383868117875,-
5898,32,4,7,KRELA Jarosław,491,0.0017561868926222266,-
5899,32,4,8,NAWARA Tadeusz,697,0.002492998501339495,-
5900,32,4,9,WICHEREK Maria,612,0.002188974293859069,-
5901,32,4,10,CIEŚLIK Marian,539,0.0019278711509641143,-
5902,32,4,11,LENART Henryk,490,0.001752610137240104,-
5903,32,4,12,MATYSEK Waldemar,446,0.001595232900426707,-
5904,32,4,13,OLSZAR Marek,201,0.0007189278318066549,-
5905,32,4,14,FRONCZEK Joachim,210,0.0007511186302457588,-
5906,32,4,15,REJDAK Ewa,1404,0.005021764556500216,-
5907,32,5,1,JĘDRYCH Jędrzej,4736,0.016939513489732924,-
5908,32,5,2,ŻELICHOWSKI Czesław Marek,5266,0.018835193842257934,-
5909,32,5,3,ŚLASKI Krzysztof Szymon,849,0.0030366653194221394,-
5910,32,5,4,CZUB Jarosław Robert,1285,0.00459613066602762,-
5911,32,5,5,MALIK Ewa Danuta,1754,0.006273628940243148,-
5912,32,5,6,TARABUŁA Renata,813,0.0029079021256657235,-
5913,32,5,7,ANDZEL Waldemar,451,0.0016131166773373203,-
5914,32,5,8,GOJNA-UCIŃSKA Danuta Władysława,843,0.0030152047871294034,-
5915,32,5,9,WALUDA Józef,308,0.0011016406576937797,-
5916,32,5,10,GIELAROWSKI Adam,274,0.0009800309747016091,-
5917,32,5,11,TOKARSKI Zenon Jan,386,0.0013806275774993473,-
5918,32,5,12,ROŻDŻYŃSKA Aurelia Małgorzata,326,0.0011660222545719875,-
5919,32,5,13,JASZCZURA Grzegorz Leszek,373,0.0013341297575317527,-
5920,32,5,14,WOJCIECHOWSKI Maciej Tomasz,961,0.0034372619222198773,-
5921,32,6,1,SOSKA Jacek,4820,0.017239960941831226,-
5922,32,6,2,PASAMONIK Marian,533,0.0019064106186713785,-
5923,32,6,3,DĄBROWA Stanisław,1066,0.003812821237342757,-
5924,32,6,4,KRAWCZYK Andrzej,477,0.0017061123172725093,-
5925,32,6,5,JELEŃ Lidia Grażyna,758,0.0027111805796489774,-
5926,32,6,6,SZALENIEC Zbigniew Marian,337,0.0012053665637753368,-
5927,32,6,7,GRZĄBA Józef,236,0.000844114270180948,-
5928,32,6,8,WALCZYK Edward,405,0.0014485859297596777,-
5929,32,6,9,ZWIERZCHOWSKI Marcin Stanisław,136,0.0004864387319686819,-
5930,32,6,10,MRÓZ Justyna,406,0.0014521626851418004,-
5931,32,6,11,SAJKIEWICZ Monika,200,0.0007153510764245322,-
5932,32,6,12,SARWA Mariusz,107,0.00038271282588712475,-
5933,32,6,13,BŁASKIEWICZ Patryk Zenobiusz,123,0.0004399409120010873,-
5934,32,6,14,SAŁAPATEK Bogdan,474,0.0016953820511261414,-
5935,32,6,15,GRZEBIELUCH Kazimierz Stanisław,236,0.000844114270180948,-
5936,32,6,16,PASTUSZKA Waldemar Władysław,144,0.0005150527750256632,-
5937,32,6,17,BIELEC Katarzyna,169,0.0006044716595787297,-
5938,32,6,18,FLAK Mariusz,169,0.0006044716595787297,-
5939,32,7,1,DOLNIAK Grzegorz,5796,0.020730874194782943,T
5940,32,7,2,TORBA Zenon,2497,0.008931158189160284,-
5941,32,7,3,PISAREK Stanisław,2811,0.0100542593791468,-
5942,32,7,4,WINIARSKI Karol,2830,0.010122217731407132,-
5943,32,7,5,DURAJ Zbigniew,1503,0.00537586333933036,-
5944,32,7,6,ŻUREK Tytus,658,0.002353505041436711,-
5945,32,7,7,ŁAWNICZAK Sławomir,652,0.002332044509143975,-
5946,32,7,9,SIERADZKI Zbigniew,505,0.001806261467971944,-
5947,32,7,10,MOLĘDA Krzysztof,914,0.0032691544192601125,-
5948,32,7,11,MACHERZYŃSKI Jan,409,0.0014628929512881684,-
5949,32,7,12,KAWCZAK Jarosław,216,0.0007725791625384948,-
5950,32,7,13,STOKŁOSA-GRYGIERZEC Anna,1675,0.005991065265055458,-
5951,32,7,14,KANIA Teresa,1343,0.004803582478190734,-
5952,32,7,15,BŁASZCZYK Zbigniew,500,0.0017883776910613306,-
5953,32,7,16,HAŁADUS Krzysztof,1136,0.004063194114091343,-
5954,32,8,1,KARWOWSKI Tomasz,496,0.00177407066953284,-
5955,32,8,2,KUCHARZ Janusz,164,0.0005865878826681164,-
5956,32,8,3,WOJNOWSKI Stefan,81,0.00028971718595193554,-
5957,32,8,4,NOCOŃ Zbigniew,136,0.0004864387319686819,-
5958,32,8,5,RADOMSKA Janina,115,0.00041132686894410607,-
5959,32,8,6,RYSZKA Robert Marian,178,0.0006366624580178337,-
5960,32,8,7,DOROBISZ Edward,54,0.0001931447906346237,-
5961,32,8,8,BARUCH Ireneusz,50,0.00017883776910613305,-
5962,32,8,9,KOCZUR Tadeusz,55,0.00019672154601674637,-
5963,32,8,10,CURYŁO Łukasz,85,0.0003040242074804262,-
5964,32,8,11,RYCHTER Michał Tomasz,35,0.00012518643837429314,-
5965,32,8,12,CHRUŚCIEL Grzegorz Tadeusz,27,9.657239531731185e-05,-
5966,32,8,13,CZEKALSKA Monika,66,0.00023606585522009565,-
5967,32,8,14,ZDRADA Dorota Irena,26,9.299563993518919e-05,-
5968,32,8,15,LATACZ Marian Wiktor,33,0.00011803292761004783,-
5969,32,8,16,MORAWICKI Zbigniew Michał,21,7.511186302457588e-05,-
5970,32,8,17,SŁOCZYŃSKI Edmund,9,3.219079843910395e-05,-
5971,32,8,18,GÓŹDŹ Jan,51,0.00018241452448825572,-
5972,32,10,1,SIKORA Waldemar,2034,0.007275120447237493,-
5973,32,10,2,JUNG Marcin,528,0.0018885268417607652,-
5974,32,10,3,TURCHAN Stanisław,1526,0.005458128713119181,-
5975,32,10,4,SIEDLECKA Weronika,983,0.003515950540626576,-
5976,32,10,5,MIGAS Marek,2738,0.009793156236251847,-
5977,32,10,6,SŁABOŃ Józef,712,0.002546649832071335,-
5978,32,10,7,WARZYŃSKI Zbigniew,222,0.0007940396948312308,-
5979,32,10,8,ŻAK Alicja,960,0.0034336851668377547,-
5980,32,10,9,MIKOŁAJCZYK Ryszard,357,0.00127690167141779,-
5981,32,10,10,SZYDEŁKO Marta,343,0.0012268270960680728,-
5982,32,10,11,BARYCKI Antoni,121,0.000432787401236842,-
5983,32,10,12,KLASA Wiesław,99,0.00035409878283014344,-
5984,32,10,13,MAJEWSKI Kazimierz,220,0.0007868861840669855,-
5985,32,10,14,SZOPA Mirosław,268,0.0009585704424088733,-
5986,32,14,1,WORONIECKA Urszula,168,0.0006008949041966071,-
5987,32,14,2,BOGDAŁ Wojciech,143,0.0005114760196435406,-
5988,32,14,3,JĘDRZEJEWSKI Maciej,84,0.00030044745209830353,-
5989,32,14,4,STOKŁOSA Lucjan,66,0.00023606585522009565,-
5990,32,14,5,SOJA Andrzej,65,0.000232489099837973,-
5991,32,14,6,LIS Tadeusz,51,0.00018241452448825572,-
5992,32,14,7,FRĄDCZAK-MROZICKA Romana,25,8.941888455306653e-05,-
5993,32,14,8,BRYZIK Henryk,33,0.00011803292761004783,-
5994,32,14,9,TOPOLSKI Janusz,25,8.941888455306653e-05,-
5995,32,14,10,CIEPIELA Dariusz,68,0.00024321936598434095,-
5996,33,1,1,DŁUGOSZ Henryk,31395,0.07274012117561196,T
5997,33,1,2,JASKIERNIA Jerzy Andrzej,48139,0.11153485246927167,T
5998,33,1,3,KIZIŃSKA Bożena Maria,6769,0.015683321555589023,T
5999,33,1,4,SIEJKA Robert,6033,0.013978058641582003,-
6000,33,1,5,MUSZYŃSKI Mieczysław,3936,0.00911944949664624,-
6001,33,1,6,GRZEBISZ-NOWICKA Zofia,6812,0.015782949687793237,T
6002,33,1,7,MOSKWA Andrzej,2730,0.006325227928314084,-
6003,33,1,8,KAŁAMAGA Zdzisław,14599,0.03382490934998436,T
6004,33,1,9,SOSNOWSKI Adam Michał,6824,0.015810752887478133,T
6005,33,1,10,WINIARCZYK-KOSSAKOWSKA Małgorzata Dorota,8581,0.01988160470800848,T
6006,33,1,11,MICHAŁKIEWICZ Henryk,2753,0.006378517394376803,-
6007,33,1,12,PIĄTEK Janusz,2643,0.00612365473059858,-
6008,33,1,13,MALINOWSKI Grzegorz,926,0.002145480242351224,-
6009,33,1,14,SZEJNA Andrzej Jan,5651,0.013092990118279446,-
6010,33,1,15,URBAN Ewa,2526,0.005852573533670833,-
6011,33,1,16,JAGIEŁŁO Andrzej Idzi,7579,0.017560037534319575,T
6012,33,1,17,BIAŁACKI Ryszard,4404,0.010203774284357224,-
6013,33,1,18,CICHECKI Jerzy,3826,0.008864586832868017,-
6014,33,1,19,WÓJCIK Aleksandra,2484,0.005755262334773694,-
6015,33,1,20,CICHOŃ Eugeniusz,5241,0.012143047462378796,-
6016,33,1,21,MILCARZ Henryk Mieczysław,4863,0.011267246672304538,-
6017,33,1,22,KARGUL Izabela Edyta,2986,0.006918362854925221,-
6018,33,1,23,KOZŁOWSKA Alicja Sabina,1815,0.004205233952340682,-
6019,33,1,24,WYCISZKIEWICZ Barbara,897,0.002078289176446056,-
6020,33,1,25,GRABALSKI Józef Franciszek,2981,0.006906778188389847,-
6021,33,1,26,JĘDRZEJEWSKA Krystyna,1112,0.0025764298374671285,-
6022,33,1,27,OSZMIANA Izabela,1277,0.0029587238331344632,-
6023,33,1,28,ŚCISŁOWSKA Irena,1671,0.003871595556121917,-
6024,33,1,29,DULNIK Marcin Jan,931,0.0021570649088865977,-
6025,33,1,30,BROCIEK-ZYCH Romualda Renata,318,0.0007367847916497724,-
6026,33,1,31,GONCIARZ Mirosław,1883,0.004362785417221765,-
6027,33,2,1,BARTOSZ Waldemar Józef,4365,0.01011341388538131,-
6028,33,2,2,DOJKA Marian,1059,0.0024536323721921663,-
6029,33,2,3,GŁOWACKI Stanisław Zygmunt,1806,0.004184381552577009,-
6030,33,2,4,WALENDZIK Grzegorz,1906,0.0044160748832844845,-
6031,33,2,5,MAJCHERSKI Cezary,326,0.0007553202581063704,-
6032,33,2,6,ORANIEC Jan,534,0.0012372423859779197,-
6033,33,2,7,SOLECKI Krzysztof,1121,0.002597282237230801,-
6034,33,2,8,WARZECHA Wiesław Marek,389,0.0009012870564520801,-
6035,33,2,9,ZIOŁO Zbigniew Jan,1002,0.0023215671736889053,-
6036,33,2,10,ŚLIWA Bogdan Jan,539,0.0012488270525132935,-
6037,33,2,11,WARSZAWSKI Michał,162,0.00037534319574611044,-
6038,33,2,12,PROKSA Ryszard Andrzej,285,0.0006603259925163054,-
6039,33,2,13,ZARĘBA Łukasz Andrzej,200,0.00046338666141495117,-
6040,33,2,14,KWITEK Marek,348,0.000806292790862015,-
6041,33,2,15,JUDASZ Jolanta Zuzanna,147,0.0003405891961399891,-
6042,33,2,16,PUK Jerzy,93,0.0002154747975579523,-
6043,33,2,17,SUŁKO Kazimierz,343,0.0007947081243266413,-
6044,33,2,18,KAJDEROWICZ Kazimierz Tadeusz,195,0.00045180199487957737,-
6045,33,2,19,CHLEWICKI Bogusław,206,0.0004772882612573997,-
6046,33,2,20,SZELĄG Ryszard Aleksander,224,0.0005189930607847453,-
6047,33,2,21,SZAFRAŃSKI Antoni,181,0.0004193649285805308,-
6048,33,2,22,GLIWIŃSKA-WÓJTOWICZ Aneta Monika,454,0.0010518877214119391,-
6049,33,3,1,KRUZEL Andrzej Jan,2009,0.004654719013913185,-
6050,33,3,2,BOBIŃSKI Andrzej Jarosław,665,0.0015407606492047127,-
6051,33,3,3,ORACZ Marian Zdzisław,432,0.0010009151886562946,-
6052,33,3,4,BEDNARSKI Leszek Zdzisław,573,0.001327602784953835,-
6053,33,3,5,GOŚCIŃSKI Władysław,332,0.0007692218579488189,-
6054,33,3,6,CYMBALISTA Barbara Ewa,262,0.000607036526453586,-
6055,33,3,7,MALARCZYK Grzegorz Jan,258,0.000597768793225287,-
6056,33,3,8,PRZYSUCHA Mirosław Marek,128,0.00029656746330556874,-
6057,33,3,9,KOŚCIOŁEK Andrzej Artur,140,0.00032437066299046584,-
6058,33,3,10,ŁYCZKOWSKI Jarosław Paweł,185,0.0004286326618088298,-
6059,33,3,11,KRÓL Małgorzata Teresa,354,0.0008201943907044636,-
6060,33,3,12,PIWNIK Teresa Zofia,291,0.000674227592358754,-
6061,33,3,13,SŁAWIŃSKI Krzysztof Leon,77,0.0001784038646447562,-
6062,33,3,14,IWAŃSKA Dorota Kamila,150,0.0003475399960612134,-
6063,33,3,15,NOWAK Jolanta,360,0.0008340959905469122,-
6064,33,3,16,PIKULSKI Mieczysław,225,0.0005213099940918201,-
6065,33,3,17,GADAWSKI Leszek Wojciech,144,0.00033363839621876486,-
6066,33,3,18,CUPRYJAK-SOCHA Andrzej,59,0.0001366990651174106,-
6067,33,3,19,NAWROT Adam,143,0.0003313214629116901,-
6068,33,3,20,BUCZKOWSKI Rafał Marian,134,0.00031046906314801726,-
6069,33,3,21,DULĘBA Wojciech Przybysław,112,0.00025949653039237266,-
6070,33,3,22,PANEK Mirella Anna,113,0.0002618134636994474,-
6071,33,3,23,SZAGINIAN Grigor,426,0.000987013588813846,-
6072,33,3,24,HAJDAMOWICZ Krzysztof Zbigniew,212,0.0004911898610998483,-
6073,33,4,1,CEPIL Józef,10836,0.025106289315462053,T
6074,33,4,2,POTRZESZCZ Jarosław,3473,0.008046709375470628,-
6075,33,4,3,KUCMIN Andrzej,3120,0.007228831918073238,-
6076,33,4,4,SUŁEK Leszek,5656,0.01310457478481482,-
6077,33,4,5,DALCZYŃSKI Stanisław,2154,0.004990674343439024,-
6078,33,4,6,NOWAK Zbigniew,6339,0.014687040233546878,T
6079,33,4,7,ŁODEJSKI Stanisław,802,0.0018581805122739542,-
6080,33,4,8,CICHOŃ Roman,2963,0.006865073388862501,-
6081,33,4,9,JACH Stanisław,1044,0.002418878372586045,-
6082,33,4,10,KĄDZIELAWA Izabela Sabina,2051,0.004752030212810324,-
6083,33,4,11,NIEWIADOMSKI Jan,776,0.0017979402462900106,-
6084,33,4,12,KARGUL Piotr,2588,0.005996223398709468,-
6085,33,4,13,KOCIA Grzegorz,389,0.0009012870564520801,-
6086,33,4,14,MAZUR Krzysztof,1232,0.0028544618343160993,-
6087,33,4,15,NADOLSKI Tadeusz Ryszard,328,0.0007599541247205199,-
6088,33,4,16,HOŁODY Janina,1083,0.0025092387715619606,-
6089,33,4,17,KRYPEL Marian Robert,611,0.0014156462506226758,-
6090,33,4,18,DZIEDZIC Lech,977,0.0022636438410120366,-
6091,33,4,19,JELONEK Jan Adam,834,0.0019323223781003464,-
6092,33,4,20,GINAŁ Henryk,572,0.0013252858516467603,-
6093,33,4,21,ŁUKAWSKI Wacław Janusz,812,0.0018813498453447018,-
6094,33,4,22,BUKAŁA Ryszard,624,0.0014457663836146477,-
6095,33,4,23,ZIMNICKI Mieczysław,556,0.0012882149187335643,-
6096,33,4,24,DUDA Jan Bolesław,700,0.0016218533149523291,-
6097,33,4,25,POPIEL Jan,698,0.0016172194483381796,-
6098,33,4,26,ADAMCZYK Marianna Zofia,2009,0.004654719013913185,-
6099,33,4,27,GŁOWACZ Stefan,258,0.000597768793225287,-
6100,33,4,28,PAWLIK Henryk,977,0.0022636438410120366,-
6101,33,4,29,KOPROWSKI Eugeniusz,822,0.0019045191784154492,-
6102,33,5,1,GOSIEWSKI Przemysław Edgar,7348,0.017024825940385305,T
6103,33,5,2,BUJAK Tomasz Adam,3122,0.007233465784687388,-
6104,33,5,3,ŻMUDA Tadeusz Kazimierz,1214,0.0028127570347887534,-
6105,33,5,4,WOŁOWIEC Jacek Marian,2624,0.006079632997764159,-
6106,33,5,5,ZGADZAJSKI Mirosław Tomasz,1768,0.004096338086908169,-
6107,33,5,6,SKIBIŃSKI Janusz Bolesław,1030,0.0023864413062869984,-
6108,33,5,7,OLENDZKA Halina Bronisława,1369,0.003171881697385341,-
6109,33,5,8,POPIOŁEK Marian,974,0.0022566930410908123,-
6110,33,5,9,KUBIK Marian,729,0.001689044380857497,-
6111,33,5,10,KLIKOWICZ Bogdan Stanisław,589,0.0013646737178670313,-
6112,33,5,11,MIERZYŃSKI Janusz Ludwik,438,0.001014816788498743,-
6113,33,5,12,JACHIMKOWSKA Teresa Elżbieta,599,0.0013878430509377787,-
6114,33,5,13,OLECHOWSKI Adam Andrzej,1995,0.004622281947614138,-
6115,33,5,14,KANDEFER Krzysztof,229,0.0005305777273201191,-
6116,33,5,15,PIWOWARCZYK Marian Bogusław,550,0.0012743133188911158,-
6117,33,5,16,ZDUNEK Andrzej Włodzimierz,311,0.000720566258500249,-
6118,33,5,17,MAJSAK Wojciech Stanisław,324,0.0007506863914922209,-
6119,33,5,18,SZCZECIŃSKI Dobromir Paweł,276,0.0006394735927526326,-
6120,33,5,19,BOGUS Zygmunt,354,0.0008201943907044636,-
6121,33,5,20,POŻOGA Stanisław Marian,450,0.0010426199881836402,-
6122,33,5,21,SAMSON Ewa,668,0.001547711449125937,-
6123,33,5,22,OLSZEWSKI Jerzy Antoni,1060,0.002455949305499241,-
6124,33,5,23,ANTOLSKI Zdzisław Henryk,167,0.00038692786228148424,-
6125,33,5,24,SULGOSTOWSKA Monika Iwona,354,0.0008201943907044636,-
6126,33,5,25,WŁOSOWICZ Jacek Władysław,524,0.001214073052907172,-
6127,33,6,1,SZCZEPAŃCZYK Józef,7244,0.01678386487644953,T
6128,33,6,2,ADAMCZYK Mieczysław,2402,0.005565273803593563,-
6129,33,6,3,BASIAK Wiesław Roman,1398,0.003239072763290509,-
6130,33,6,4,BŁASIAK Jadwiga Janina,1930,0.004471681282654278,-
6131,33,6,5,BŁAŻEJEWSKA Stanisława Celina,1971,0.004566675548244344,-
6132,33,6,6,BOMBA Paweł Szczepan,1614,0.003739530357618656,-
6133,33,6,7,BOREK Jan,2285,0.005294192606665817,-
6134,33,6,8,BUGAJ Leszek Ryszard,4191,0.009710267489950302,-
6135,33,6,9,DĄBROWSKI Dariusz Sławomir,1333,0.0030884720983306497,-
6136,33,6,10,GAŁKA Jan,662,0.0015338098492834883,-
6137,33,6,11,GIERADA Ignacy,5271,0.012212555461591038,-
6138,33,6,12,GRADOWSKI Janusz Edward,236,0.0005467962604696424,-
6139,33,6,13,KORYCKI Ryszard Marian,337,0.0007808065244841927,-
6140,33,6,14,KOTOWSKI Kazimierz Jerzy,2269,0.005257121673752621,-
6141,33,6,15,LATAŁA Jacek Edward,534,0.0012372423859779197,-
6142,33,6,16,MASTERNAK Stanisław Kazimierz,3780,0.008758007900742578,-
6143,33,6,17,MOSKAL Bogusław,378,0.0008758007900742577,-
6144,33,6,18,MOSKWA Jan,1352,0.00313249383116507,-
6145,33,6,19,PACAK Stefan,1490,0.003452230627541386,-
6146,33,6,20,PAŁYS Adam Antoni,3266,0.007567104180906153,-
6147,33,6,21,PAWLAK Mirosław Antoni,6007,0.013917818375598058,T
6148,33,6,22,POPCZYK-FICEK Wanda Anna,838,0.0019415901113286455,-
6149,33,6,23,PRZYWAŁA Edward,780,0.0018072079795183095,-
6150,33,6,24,SIEKIERSKI Czesław,6159,0.01426999223827342,T
6151,33,6,25,SIKORA Henryk Adam,481,0.0011144449207029575,-
6152,33,6,26,SOBIERAJSKI Jerzy Szczepan,373,0.0008642161235388839,-
6153,33,6,27,SOKAL Maria Helena,1112,0.0025764298374671285,-
6154,33,6,28,SOWIAR Wiesław,187,0.00043326652842297933,-
6155,33,6,29,SZLUFIK Dorota Alicja,1180,0.002733981302348212,-
6156,33,6,30,TRZASKA Waldemar,3585,0.008306205905863,-
6157,33,6,31,WOJTCZAK Cezary Jerzy,175,0.0004054633287380823,-
6158,33,6,32,ZAMOJSKI Ryszard Aleksander,219,0.0005074083942493715,-
6159,33,7,1,GRZEGOREK Krzysztof,6474,0.01499982623000197,-
6160,33,7,2,WIŚNIEWSKI Wojciech,2255,0.005224684607453575,-
6161,33,7,3,MIODOWICZ Konstanty,10284,0.02382734212995679,T
6162,33,7,4,ZIELIŃSKI Tadeusz,1897,0.004395222483520812,-
6163,33,7,5,SŁOWIŃSKI Jacek,748,0.0017330661136919173,-
6164,33,7,6,BIEROŃSKI Grzegorz,299,0.000692763058815352,-
6165,33,7,7,SAŁACKI Władysław,762,0.001765503179990964,-
6166,33,7,8,OMASTA Marek,768,0.0017794047798334125,-
6167,33,7,9,MADEJ Mirosław,468,0.0010843247877109856,-
6168,33,7,10,ZYCH Adam,1695,0.003927201955491711,-
6169,33,7,11,WRZAŁKA Zdzisław,456,0.0010565215880260887,-
6170,33,7,12,KORBAN Dariusz,199,0.00046106972810787644,-
6171,33,7,13,PIEŃKOWSKI Grzegorz,193,0.00044716812826542786,-
6172,33,7,14,JAKUBOWSKI Zenon,182,0.0004216818618876056,-
6173,33,7,15,CIEPŁY Arkadiusz,585,0.0013554059846387322,-
6174,33,7,16,KRAWIEC Tomasz,202,0.0004680205280291007,-
6175,33,7,17,HNATKO Marian,184,0.0004263157285017551,-
6176,33,7,18,BILEWICZ Wojciech,919,0.0021292617092017008,-
6177,33,7,19,KWAPISIEWICZ Barbara,2339,0.005419307005247854,-
6178,33,8,1,OLSZEWSKI Mariusz Jacek,2016,0.004670937547062708,-
6179,33,8,2,CHYŁEK Andrzej,63,0.00014596679834570961,-
6180,33,8,3,SIKORA Tadeusz,179,0.0004147310619663813,-
6181,33,8,4,PACIURA Zdzisław,191,0.00044253426165127835,-
6182,33,8,5,STĘPNIEWSKI Krzysztof Tadeusz,104,0.0002409610639357746,-
6183,33,8,6,WÓJCIK Tadeusz Henryk,89,0.00020620706432965326,-
6184,33,8,7,ŚWIECA Marianna,149,0.0003452230627541386,-
6185,33,8,8,BERENS Wacław Ryszard,143,0.0003313214629116901,-
6186,33,8,9,FUDALEWSKI Jerzy,24,5.560639936979414e-05,-
6187,33,8,10,KARCZ Anna Maria,96,0.00022242559747917657,-
6188,33,8,11,ŁAZARCZYK Czesław,73,0.00016913613141645719,-
6189,33,8,12,GRUSZCZYŃSKI Włodzimierz,54,0.00012511439858203682,-
6190,33,8,13,SAJNÓG Grzegorz Julian,54,0.00012511439858203682,-
6191,33,8,14,WOŚ Tadeusz Janusz,74,0.00017145306472353194,-
6192,33,8,15,KASPEREK Jerzy,27,6.255719929101841e-05,-
6193,33,8,16,IWANEK Mirosław Witold,10,2.316933307074756e-05,-
6194,33,8,17,NOWAK Dariusz,111,0.0002571795970852979,-
6195,33,8,18,DOMAGAŁA Jerzy Ryszard,65,0.00015060066495985912,-
6196,33,8,19,JAKUBANIS Michał Stanisław,65,0.00015060066495985912,-
6197,33,8,20,KUŚMIERZ Zdzisław Seweryn,82,0.00018998853118012998,-
6198,33,8,21,SZAREK Sławomir Aleksander,37,8.572653236176597e-05,-
6199,33,8,22,PAWŁOWSKI Adam Robert,37,8.572653236176597e-05,-
6200,33,8,23,ADAMCZYK Karol Piotr,95,0.0002201086641721018,-
6201,33,8,24,PĘKSYK Zygmunt Ryszard,24,5.560639936979414e-05,-
6202,33,8,25,ZARZYCKI Jacek,42,9.731119889713974e-05,-
6203,33,8,26,PAJĄK Janusz,45,0.00010426199881836402,-
6204,33,8,27,WAJS Olaf Andrzej,38,8.804346566884072e-05,-
6205,33,8,28,ADAMCZYK Grzegorz,41,9.499426559006499e-05,-
6206,33,8,29,PLUTA Janusz Andrzej,38,8.804346566884072e-05,-
6207,33,8,30,NOWOCIEŃ Grzegorz,17,3.9387866220270847e-05,-
6208,33,8,31,JOŃCZYK Przemysław Łukasz,38,8.804346566884072e-05,-
6209,33,10,1,WIERZEJSKI Wojciech,5259,0.012184752261906141,-
6210,33,10,2,SZYSZKOWSKI Stanisław,5492,0.012724597722454559,T
6211,33,10,3,KOZDRACH Marek,1670,0.003869278622814842,-
6212,33,10,4,NOWAK Lucjana Elżbieta,2063,0.004779833412495221,-
6213,33,10,5,PIŁAT Zenon Tadeusz,630,0.0014596679834570961,-
6214,33,10,6,ŻUR Barbara,722,0.0016728258477079737,-
6215,33,10,7,AMERYK Paweł Walenty,438,0.001014816788498743,-
6216,33,10,8,MIKLASIŃSKI Jan Marian,239,0.0005537470603908666,-
6217,33,10,9,SŁOWIK Michał Lech,310,0.0007182493251931743,-
6218,33,10,10,BARAŃSKA Joanna Dorota,2094,0.004851658345014539,-
6219,33,10,11,KOWAL Kazimierz Adam,495,0.0011468819870020042,-
6220,33,10,12,GARSTKA Antoni Czesław,783,0.001814158779439534,-
6221,33,10,13,LIPSKI Tadeusz Gabriel,425,0.0009846966555067712,-
6222,33,10,14,RUTKIEWICZ Władysław,321,0.0007437355915709966,-
6223,33,10,15,SMURZYŃSKI Kazimierz,372,0.0008618991902318092,-
6224,33,10,16,GÓRECKA Teresa Jadwiga,1220,0.0028266586346312023,-
6225,33,10,17,PAJĄK Renata Mieczysława,625,0.0014480833169217223,-
6226,33,10,18,KOTWICA Zbigniew Mariusz,356,0.000824828257318613,-
6227,33,10,19,KOZŁOWSKA Jadwiga,978,0.002265960774319111,-
6228,33,10,20,ZAWADZKI Tomasz Gerard,274,0.0006348397261384831,-
6229,33,10,21,KULAS Karol,140,0.00032437066299046584,-
6230,33,10,22,BIERNACKI Robert,729,0.001689044380857497,-
6231,33,10,23,WYROZUMSKI Jan Tadeusz,190,0.0004402173283442036,-
6232,33,10,24,DOROBEK Grzegorz Piotr,238,0.000551430127083792,-
6233,33,10,25,SZCZEPANIAK Robert Łukasz,259,0.0006000857265323618,-
6234,33,10,26,BURAS Jacenty Marian,289,0.0006695937257446044,-
6235,33,10,27,SENDECKI Eugeniusz Mieczysław,329,0.0007622710580275947,-
6236,33,14,1,ŁUKASIEWICZ Robert Józef,296,0.0006858122588941278,-
6237,33,14,2,KRZESZOWSKI Zenon,437,0.0010124998551916684,-
6238,33,14,3,PURTAK Władysław,213,0.000493506794406923,-
6239,33,14,4,BRZEZIŃSKI Zdzisław,105,0.00024327799724284936,-
6240,33,14,5,STECZEŃ Andrzej Stanisław,95,0.0002201086641721018,-
6241,33,14,6,TANIEWSKI Krzysztof Szczepan,57,0.0001320651985032611,-
6242,33,14,7,DZIOPA Jerzy,161,0.0003730262624390357,-
6243,33,14,8,LIBERA Antoni,97,0.00022474253078625132,-
6244,33,14,9,KRZOS Tadeusz,37,8.572653236176597e-05,-
6245,33,14,10,MŁYNARCZYK Zbigniew,109,0.0002525457304711484,-
6246,33,14,11,MARSZAŁEK Bronisław,49,0.00011352973204666304,-
